mean_rssi,num_active_bs,Latitude,Longitude,hour,soil_temp,soil_hum,battery
-81.0,1,0.0,0.0,18,5.61,89.47,91.0
-86.0,1,0.0,0.0,18,5.86,91.83,99.0
-65.0,1,0.0,0.0,18,5.87,95.73,92.0
-77.0,1,0.0,0.0,18,5.94,75.49,100.0
-61.0,1,0.0,0.0,18,5.59,91.23,87.0
-73.0,1,0.0,0.0,18,6.55,90.99,98.0
-55.0,1,0.0,0.0,19,6.5,72.73,92.0
-71.0,1,0.0,0.0,19,6.04,91.63,92.0
-79.0,1,0.0,0.0,19,5.61,89.89,92.0
-83.0,1,0.0,0.0,19,5.88,91.56,98.0
-63.0,1,0.0,0.0,19,5.85,96.55,92.0
-80.0,1,0.0,0.0,19,5.94,75.44,100.0
-65.0,1,0.0,0.0,19,5.6,91.18,87.0
-68.0,1,0.0,0.0,19,6.53,91.65,99.0
-54.0,1,0.0,0.0,19,6.48,72.49,92.0
-71.0,1,0.0,0.0,19,6.05,91.35,92.0
-79.0,1,0.0,0.0,19,5.6,89.69,92.0
-86.0,1,0.0,0.0,19,5.86,91.61,98.0
-63.0,1,0.0,0.0,19,5.84,96.26,92.0
-79.0,1,0.0,0.0,19,5.93,75.47,100.0
-67.0,1,0.0,0.0,19,5.59,91.8,88.0
-70.0,1,0.0,0.0,19,6.53,91.64,99.0
-59.0,1,0.0,0.0,19,6.47,72.73,92.0
-65.0,1,0.0,0.0,19,6.05,92.3,92.0
-77.0,1,0.0,0.0,19,5.59,89.62,91.0
-84.0,1,0.0,0.0,19,5.85,91.93,99.0
-63.0,1,0.0,0.0,19,5.83,95.61,92.0
-79.0,1,0.0,0.0,19,5.92,75.46,100.0
-61.0,1,0.0,0.0,19,5.58,91.61,87.0
-78.0,1,0.0,0.0,19,6.52,91.71,98.0
-55.0,1,0.0,0.0,19,6.46,72.76,92.0
-66.0,1,0.0,0.0,19,6.06,91.85,92.0
-77.0,1,0.0,0.0,19,5.6,89.74,92.0
-84.0,1,0.0,0.0,19,5.85,91.93,98.0
-62.0,1,0.0,0.0,19,5.83,96.08,92.0
-80.0,1,0.0,0.0,19,5.89,75.54,100.0
-62.0,1,0.0,0.0,19,5.57,91.42,88.0
-77.0,1,0.0,0.0,19,6.51,91.93,98.0
-56.0,1,0.0,0.0,19,6.46,72.62,92.0
-65.0,1,0.0,0.0,19,6.05,92.12,91.0
-77.0,1,0.0,0.0,19,5.58,89.73,92.0
-85.0,1,0.0,0.0,19,5.84,91.69,99.0
-61.0,1,0.0,0.0,19,5.83,96.04,92.0
-80.0,1,0.0,0.0,19,5.9,75.62,100.0
-62.0,1,0.0,0.0,19,5.57,91.2,88.0
-73.0,1,0.0,0.0,19,6.5,91.84,98.0
-56.0,1,0.0,0.0,19,6.47,72.74,92.0
-68.0,1,0.0,0.0,19,6.02,92.02,92.0
-73.0,1,0.0,0.0,19,5.56,89.63,91.0
-89.0,1,0.0,0.0,19,5.85,91.85,98.0
-62.0,1,0.0,0.0,19,5.85,96.18,92.0
-81.0,1,0.0,0.0,19,5.88,75.53,100.0
-65.0,1,0.0,0.0,19,5.58,91.72,87.0
-72.0,1,0.0,0.0,19,6.5,90.97,98.0
-54.0,1,0.0,0.0,19,6.45,72.75,93.0
-69.0,1,0.0,0.0,19,6.02,91.29,91.0
-79.0,1,0.0,0.0,19,5.58,89.0,92.0
-90.0,1,0.0,0.0,19,5.82,92.05,98.0
-65.0,1,0.0,0.0,19,5.82,95.97,92.0
-77.0,1,0.0,0.0,19,5.89,75.58,100.0
-63.0,1,0.0,0.0,19,5.56,90.83,87.0
-71.0,1,0.0,0.0,19,6.5,91.55,98.0
-61.0,1,0.0,0.0,19,6.45,72.62,93.0
-67.0,1,0.0,0.0,19,6.05,91.97,92.0
-79.0,1,0.0,0.0,19,5.57,89.62,92.0
-87.0,1,0.0,0.0,19,5.81,91.55,98.0
-65.0,1,0.0,0.0,19,5.82,96.47,92.0
-78.0,1,0.0,0.0,19,5.88,75.57,100.0
-62.0,1,0.0,0.0,19,5.55,91.11,87.0
-72.0,1,0.0,0.0,19,6.5,91.17,98.0
-55.0,1,0.0,0.0,19,6.43,72.69,92.0
-71.0,1,0.0,0.0,19,6.04,92.14,91.0
-78.0,1,0.0,0.0,19,5.53,89.93,92.0
-85.0,1,0.0,0.0,19,5.84,92.14,98.0
-63.0,1,0.0,0.0,19,5.83,95.98,92.0
-81.0,1,0.0,0.0,19,5.89,75.54,100.0
-65.0,1,0.0,0.0,19,5.51,90.76,88.0
-68.0,1,0.0,0.0,19,6.5,91.28,98.0
-53.0,1,0.0,0.0,19,6.42,72.48,92.0
-72.0,1,0.0,0.0,19,6.05,92.26,92.0
-77.0,1,0.0,0.0,19,5.55,90.02,92.0
-86.0,1,0.0,0.0,19,5.82,92.0,98.0
-63.0,1,0.0,0.0,19,5.83,95.68,92.0
-80.0,1,0.0,0.0,19,5.85,75.66,100.0
-65.0,1,0.0,0.0,19,5.53,90.97,88.0
-71.0,1,0.0,0.0,19,6.47,91.13,98.0
-55.0,1,0.0,0.0,19,6.42,72.73,92.0
-66.0,1,0.0,0.0,19,6.02,92.11,91.0
-77.0,1,0.0,0.0,19,5.52,89.31,92.0
-86.0,1,0.0,0.0,19,5.82,91.73,98.0
-63.0,1,0.0,0.0,19,5.83,96.2,92.0
-78.0,1,0.0,0.0,19,5.85,75.46,100.0
-63.0,1,0.0,0.0,19,5.52,91.06,87.0
-80.0,1,0.0,0.0,19,6.47,91.0,99.0
-53.0,1,0.0,0.0,19,6.42,72.69,92.0
-66.0,1,0.0,0.0,19,6.02,91.68,92.0
-77.0,1,0.0,0.0,19,5.54,89.34,92.0
-85.0,1,0.0,0.0,19,5.79,92.09,98.0
-61.0,1,0.0,0.0,19,5.81,96.6,92.0
-80.0,1,0.0,0.0,19,5.87,75.58,100.0
-61.0,1,0.0,0.0,19,5.51,90.8,88.0
-75.0,1,0.0,0.0,20,6.47,91.42,98.0
-53.0,1,0.0,0.0,20,6.4,72.72,92.0
-66.0,1,0.0,0.0,20,6.0,91.87,92.0
-73.0,1,0.0,0.0,20,5.52,89.77,91.0
-85.0,1,0.0,0.0,20,5.8,91.7,98.0
-62.0,1,0.0,0.0,20,5.8,95.99,92.0
-79.0,1,0.0,0.0,20,5.85,75.62,100.0
-61.0,1,0.0,0.0,20,5.51,91.03,88.0
-73.0,1,0.0,0.0,20,6.45,91.3,98.0
-56.0,1,0.0,0.0,20,6.38,72.72,92.0
-68.0,1,0.0,0.0,20,6.03,92.0,91.0
-77.0,1,0.0,0.0,20,5.51,89.98,91.0
-87.0,1,0.0,0.0,20,5.79,91.19,99.0
-62.0,1,0.0,0.0,20,5.82,95.78,92.0
-80.0,1,0.0,0.0,20,5.83,75.57,100.0
-61.0,1,0.0,0.0,20,5.51,91.03,87.0
-71.0,1,0.0,0.0,20,6.44,90.97,98.0
-55.0,1,0.0,0.0,20,6.37,72.49,92.0
-69.0,1,0.0,0.0,20,6.01,92.21,91.0
-79.0,1,0.0,0.0,20,5.5,90.12,91.0
-89.0,1,0.0,0.0,20,5.79,91.57,98.0
-65.0,1,0.0,0.0,20,5.8,96.01,92.0
-74.0,1,0.0,0.0,20,5.85,75.67,100.0
-65.0,1,0.0,0.0,20,5.5,90.62,88.0
-73.0,1,0.0,0.0,20,6.44,91.9,98.0
-62.0,1,0.0,0.0,20,6.38,72.66,92.0
-71.0,1,0.0,0.0,20,6.04,91.92,91.0
-81.0,1,0.0,0.0,20,5.48,89.78,92.0
-87.0,1,0.0,0.0,20,5.79,91.47,98.0
-64.0,1,0.0,0.0,20,5.82,95.71,92.0
-76.0,1,0.0,0.0,20,5.83,75.54,100.0
-65.0,1,0.0,0.0,20,5.48,91.55,88.0
-73.0,1,0.0,0.0,20,6.43,91.02,98.0
-56.0,1,0.0,0.0,20,6.36,72.55,92.0
-71.0,1,0.0,0.0,20,6.01,91.89,92.0
-74.0,1,0.0,0.0,20,5.48,89.84,92.0
-85.0,1,0.0,0.0,20,5.77,91.8,98.0
-65.0,1,0.0,0.0,20,5.8,96.66,92.0
-81.0,1,0.0,0.0,20,5.82,75.51,100.0
-65.0,1,0.0,0.0,20,5.49,91.19,87.0
-73.0,1,0.0,0.0,20,6.44,91.48,98.0
-71.0,1,0.0,0.0,20,6.02,92.05,91.0
-75.0,1,0.0,0.0,20,5.46,89.42,91.0
-86.0,1,0.0,0.0,20,5.77,91.18,99.0
-65.0,1,0.0,0.0,20,5.79,96.09,92.0
-79.0,1,0.0,0.0,20,5.81,75.51,100.0
-65.0,1,0.0,0.0,20,5.5,91.21,88.0
-70.0,1,0.0,0.0,20,6.44,91.77,98.0
-61.0,1,0.0,0.0,20,6.34,72.73,92.0
-67.0,1,0.0,0.0,20,5.98,91.72,91.0
-74.0,1,0.0,0.0,20,5.46,89.86,92.0
-85.0,1,0.0,0.0,20,5.76,91.59,98.0
-63.0,1,0.0,0.0,20,5.8,95.99,92.0
-78.0,1,0.0,0.0,20,5.8,75.67,100.0
-62.0,1,0.0,0.0,20,5.48,91.23,88.0
-78.0,1,0.0,0.0,20,6.44,91.69,98.0
-55.0,1,0.0,0.0,20,6.34,72.54,92.0
-65.0,1,0.0,0.0,20,5.99,91.97,92.0
-75.0,1,0.0,0.0,20,5.45,89.93,91.0
-85.0,1,0.0,0.0,20,5.75,91.89,98.0
-61.0,1,0.0,0.0,20,5.79,95.87,92.0
-80.0,1,0.0,0.0,20,5.79,75.48,100.0
-61.0,1,0.0,0.0,20,5.48,90.88,88.0
-75.0,1,0.0,0.0,20,6.44,91.3,98.0
-56.0,1,0.0,0.0,20,6.31,72.57,92.0
-65.0,1,0.0,0.0,20,5.99,91.56,91.0
-79.0,1,0.0,0.0,20,5.43,89.61,92.0
-85.0,1,0.0,0.0,20,5.75,92.24,99.0
-62.0,1,0.0,0.0,20,5.78,95.57,92.0
-80.0,1,0.0,0.0,20,5.79,75.5,100.0
-62.0,1,0.0,0.0,20,5.46,90.71,88.0
-71.0,1,0.0,0.0,20,6.41,91.04,98.0
-56.0,1,0.0,0.0,20,6.3,72.51,92.0
-68.0,1,0.0,0.0,20,5.98,91.96,91.0
-77.0,1,0.0,0.0,20,5.41,89.77,91.0
-87.0,1,0.0,0.0,20,5.73,91.57,98.0
-63.0,1,0.0,0.0,20,5.79,96.39,92.0
-80.0,1,0.0,0.0,20,5.79,75.44,100.0
-62.0,1,0.0,0.0,20,5.45,90.96,87.0
-71.0,1,0.0,0.0,20,6.4,91.62,98.0
-54.0,1,0.0,0.0,20,6.31,72.67,92.0
-71.0,1,0.0,0.0,20,6.0,91.61,92.0
-78.0,1,0.0,0.0,20,5.43,90.2,91.0
-85.0,1,0.0,0.0,20,5.74,91.35,98.0
-65.0,1,0.0,0.0,20,5.77,96.03,92.0
-75.0,1,0.0,0.0,20,5.75,75.44,100.0
-63.0,1,0.0,0.0,20,5.45,91.65,87.0
-73.0,1,0.0,0.0,20,6.4,91.61,98.0
-61.0,1,0.0,0.0,20,6.31,72.48,92.0
-71.0,1,0.0,0.0,20,5.99,91.69,92.0
-81.0,1,0.0,0.0,20,5.4,89.84,91.0
-87.0,1,0.0,0.0,20,5.76,91.78,98.0
-66.0,1,0.0,0.0,21,5.78,95.46,92.0
-77.0,1,0.0,0.0,21,5.78,75.65,100.0
-65.0,1,0.0,0.0,21,5.44,91.05,88.0
-72.0,1,0.0,0.0,21,6.38,91.32,98.0
-53.0,1,0.0,0.0,21,6.29,72.71,92.0
-71.0,1,0.0,0.0,21,6.0,91.82,91.0
-74.0,1,0.0,0.0,21,5.41,89.69,92.0
-83.0,1,0.0,0.0,21,5.73,92.0,98.0
-62.0,1,0.0,0.0,21,5.78,95.88,92.0
-80.0,1,0.0,0.0,21,5.76,75.55,100.0
-65.0,1,0.0,0.0,21,5.43,91.27,88.0
-69.0,1,0.0,0.0,21,6.41,91.73,98.0
-53.0,1,0.0,0.0,21,6.24,72.64,93.0
-69.0,1,0.0,0.0,21,5.97,91.52,91.0
-77.0,1,0.0,0.0,21,5.36,89.57,92.0
-86.0,1,0.0,0.0,21,5.72,92.13,99.0
-68.0,1,0.0,0.0,21,5.79,95.83,92.0
-78.0,1,0.0,0.0,21,5.75,75.5,100.0
-66.0,1,0.0,0.0,21,5.39,91.3,87.0
-71.0,1,0.0,0.0,21,6.39,91.72,98.0
-53.0,1,0.0,0.0,21,6.25,72.53,92.0
-66.0,1,0.0,0.0,21,6.01,92.16,92.0
-74.0,1,0.0,0.0,21,5.36,89.84,92.0
-86.0,1,0.0,0.0,21,5.72,92.14,98.0
-63.0,1,0.0,0.0,21,5.76,96.18,92.0
-78.0,1,0.0,0.0,21,5.73,75.57,100.0
-62.0,1,0.0,0.0,21,5.41,90.87,87.0
-77.0,1,0.0,0.0,21,6.37,91.79,98.0
-55.0,1,0.0,0.0,21,6.23,72.58,92.0
-65.0,1,0.0,0.0,21,5.96,91.86,92.0
-75.0,1,0.0,0.0,21,5.33,89.61,91.0
-82.0,1,0.0,0.0,21,5.7,91.35,99.0
-62.0,1,0.0,0.0,21,5.76,96.04,92.0
-79.0,1,0.0,0.0,21,5.73,75.46,100.0
-62.0,1,0.0,0.0,21,5.4,91.45,88.0
-75.0,1,0.0,0.0,21,6.37,91.59,98.0
-55.0,1,0.0,0.0,21,6.22,72.6,93.0
-65.0,1,0.0,0.0,21,5.95,91.05,91.0
-79.0,1,0.0,0.0,21,5.31,89.81,92.0
-85.0,1,0.0,0.0,21,5.72,92.19,98.0
-62.0,1,0.0,0.0,21,5.76,95.79,92.0
-81.0,1,0.0,0.0,21,5.72,75.64,100.0
-62.0,1,0.0,0.0,21,5.37,90.99,87.0
-74.0,1,0.0,0.0,21,6.34,91.46,98.0
-55.0,1,0.0,0.0,21,6.2,72.62,93.0
-68.0,1,0.0,0.0,21,5.96,91.47,92.0
-73.0,1,0.0,0.0,21,5.31,89.32,91.0
-87.0,1,0.0,0.0,21,5.7,91.21,99.0
-63.0,1,0.0,0.0,21,5.76,95.58,92.0
-80.0,1,0.0,0.0,21,5.72,75.57,100.0
-63.0,1,0.0,0.0,21,5.37,90.71,88.0
-71.0,1,0.0,0.0,21,6.36,90.96,98.0
-56.0,1,0.0,0.0,21,6.19,72.76,93.0
-69.0,1,0.0,0.0,21,5.97,91.66,91.0
-80.0,1,0.0,0.0,21,5.31,89.97,92.0
-86.0,1,0.0,0.0,21,5.7,91.93,98.0
-65.0,1,0.0,0.0,21,5.76,95.93,92.0
-73.0,1,0.0,0.0,21,5.71,75.56,100.0
-65.0,1,0.0,0.0,21,5.36,91.28,88.0
-70.0,1,0.0,0.0,21,6.36,91.09,98.0
-62.0,1,0.0,0.0,21,6.18,72.69,92.0
-69.0,1,0.0,0.0,21,5.96,92.0,91.0
-80.0,1,0.0,0.0,21,5.29,89.68,91.0
-85.0,1,0.0,0.0,21,5.68,91.85,99.0
-65.0,1,0.0,0.0,21,5.75,96.21,92.0
-75.0,1,0.0,0.0,21,5.69,75.51,100.0
-65.0,1,0.0,0.0,21,5.35,91.13,88.0
-73.0,1,0.0,0.0,21,6.35,91.36,98.0
-55.0,1,0.0,0.0,21,6.16,72.65,92.0
-69.0,1,0.0,0.0,21,5.95,91.84,92.0
-77.0,1,0.0,0.0,21,5.26,89.89,92.0
-83.0,1,0.0,0.0,21,5.65,91.59,98.0
-65.0,1,0.0,0.0,21,5.75,96.49,92.0
-79.0,1,0.0,0.0,21,5.69,75.53,100.0
-65.0,1,0.0,0.0,21,5.34,91.15,88.0
-71.0,1,0.0,0.0,21,6.35,91.41,98.0
-53.0,1,0.0,0.0,21,6.16,72.58,92.0
-71.0,1,0.0,0.0,21,5.95,91.72,91.0
-77.0,1,0.0,0.0,21,5.27,90.25,91.0
-85.0,1,0.0,0.0,21,5.67,91.23,98.0
-59.0,1,0.0,0.0,21,5.73,95.75,92.0
-76.0,1,0.0,0.0,21,5.69,75.61,100.0
-67.0,1,0.0,0.0,21,5.34,91.43,87.0
-71.0,1,0.0,0.0,21,6.32,91.41,98.0
-53.0,1,0.0,0.0,21,6.15,72.62,92.0
-65.0,1,0.0,0.0,21,5.94,92.28,92.0
-75.0,1,0.0,0.0,21,5.26,89.69,91.0
-86.0,1,0.0,0.0,21,5.65,92.13,98.0
-62.0,1,0.0,0.0,21,5.75,95.86,92.0
-78.0,1,0.0,0.0,21,5.68,75.54,100.0
-62.0,1,0.0,0.0,21,5.34,91.78,87.0
-78.0,1,0.0,0.0,21,6.33,91.17,98.0
-55.0,1,0.0,0.0,21,6.13,72.58,92.0
-66.0,1,0.0,0.0,21,5.95,92.04,92.0
-75.0,1,0.0,0.0,21,5.24,89.65,91.0
-85.0,1,0.0,0.0,21,5.67,91.36,99.0
-61.0,1,0.0,0.0,22,5.73,96.49,92.0
-80.0,1,0.0,0.0,22,5.65,75.57,100.0
-62.0,1,0.0,0.0,22,5.32,91.72,87.0
-74.0,1,0.0,0.0,22,6.31,91.55,98.0
-56.0,1,0.0,0.0,22,6.12,72.66,92.0
-67.0,1,0.0,0.0,22,5.93,91.39,91.0
-78.0,1,0.0,0.0,22,5.24,89.91,91.0
-83.0,1,0.0,0.0,22,5.64,91.95,98.0
-62.0,1,0.0,0.0,22,5.74,96.14,92.0
-80.0,1,0.0,0.0,22,5.67,75.58,100.0
-61.0,1,0.0,0.0,22,5.29,90.76,87.0
-73.0,1,0.0,0.0,22,6.3,91.55,98.0
-55.0,1,0.0,0.0,22,6.11,72.44,93.0
-67.0,1,0.0,0.0,22,5.95,92.28,92.0
-77.0,1,0.0,0.0,22,5.22,90.14,92.0
-86.0,1,0.0,0.0,22,5.62,92.22,99.0
-63.0,1,0.0,0.0,22,5.72,96.51,92.0
-79.0,1,0.0,0.0,22,5.65,75.5,100.0
-61.0,1,0.0,0.0,22,5.29,91.09,88.0
-71.0,1,0.0,0.0,22,6.28,91.69,98.0
-54.0,1,0.0,0.0,22,6.1,72.44,92.0
-69.0,1,0.0,0.0,22,5.92,91.83,92.0
-79.0,1,0.0,0.0,22,5.21,89.49,92.0
-90.0,1,0.0,0.0,22,5.62,92.05,99.0
-63.0,1,0.0,0.0,22,5.7,96.14,92.0
-75.0,1,0.0,0.0,22,5.65,75.64,100.0
-65.0,1,0.0,0.0,22,5.28,90.67,88.0
-70.0,1,0.0,0.0,22,6.28,91.72,98.0
-60.0,1,0.0,0.0,22,6.1,72.67,92.0
-71.0,1,0.0,0.0,22,5.94,91.55,92.0
-80.0,1,0.0,0.0,22,5.18,90.38,92.0
-87.0,1,0.0,0.0,22,5.64,91.76,98.0
-61.0,1,0.0,0.0,22,5.72,96.16,92.0
-77.0,1,0.0,0.0,22,5.65,75.46,100.0
-65.0,1,0.0,0.0,22,5.29,90.92,87.0
-72.0,1,0.0,0.0,22,6.28,91.54,98.0
-69.0,1,0.0,0.0,22,5.91,91.74,92.0
-79.0,1,0.0,0.0,22,5.19,89.17,92.0
-84.0,1,0.0,0.0,22,5.61,91.53,98.0
-65.0,1,0.0,0.0,22,5.7,95.75,92.0
-77.0,1,0.0,0.0,22,5.63,75.58,100.0
-65.0,1,0.0,0.0,22,5.28,91.29,87.0
-69.0,1,0.0,0.0,22,6.27,91.54,98.0
-53.0,1,0.0,0.0,22,6.08,72.54,92.0
-69.0,1,0.0,0.0,22,5.9,92.1,91.0
-74.0,1,0.0,0.0,22,5.18,89.71,92.0
-84.0,1,0.0,0.0,22,5.63,91.86,99.0
-65.0,1,0.0,0.0,22,5.71,95.93,92.0
-79.0,1,0.0,0.0,22,5.61,75.58,100.0
-65.0,1,0.0,0.0,22,5.27,91.21,88.0
-69.0,1,0.0,0.0,22,6.27,91.11,98.0
-55.0,1,0.0,0.0,22,6.07,72.61,92.0
-66.0,1,0.0,0.0,22,5.92,92.21,91.0
-77.0,1,0.0,0.0,22,5.18,89.84,92.0
-85.0,1,0.0,0.0,22,5.58,91.77,98.0
-62.0,1,0.0,0.0,22,5.72,96.69,92.0
-74.0,1,0.0,0.0,22,5.6,75.62,100.0
-60.0,1,0.0,0.0,22,5.27,91.07,88.0
-75.0,1,0.0,0.0,22,6.27,91.35,98.0
-54.0,1,0.0,0.0,22,6.06,72.62,92.0
-64.0,1,0.0,0.0,22,5.92,91.57,91.0
-77.0,1,0.0,0.0,22,5.16,89.54,91.0
-85.0,1,0.0,0.0,22,5.62,92.0,98.0
-62.0,1,0.0,0.0,22,5.7,95.91,92.0
-79.0,1,0.0,0.0,22,5.59,75.65,100.0
-59.0,1,0.0,0.0,22,5.24,91.14,88.0
-73.0,1,0.0,0.0,22,6.27,91.72,98.0
-56.0,1,0.0,0.0,22,6.03,72.6,92.0
-66.0,1,0.0,0.0,22,5.91,91.36,92.0
-78.0,1,0.0,0.0,22,5.14,89.57,91.0
-84.0,1,0.0,0.0,22,5.6,92.22,98.0
-62.0,1,0.0,0.0,22,5.7,96.73,92.0
-77.0,1,0.0,0.0,22,5.58,75.46,100.0
-60.0,1,0.0,0.0,22,5.24,90.86,87.0
-72.0,1,0.0,0.0,22,6.24,91.95,98.0
-55.0,1,0.0,0.0,22,6.01,72.51,92.0
-67.0,1,0.0,0.0,22,5.9,91.84,91.0
-77.0,1,0.0,0.0,22,5.14,89.1,91.0
-87.0,1,0.0,0.0,22,5.58,92.03,98.0
-63.0,1,0.0,0.0,22,5.68,96.63,93.0
-79.0,1,0.0,0.0,22,5.58,75.53,100.0
-63.0,1,0.0,0.0,22,5.23,90.79,88.0
-71.0,1,0.0,0.0,22,6.24,91.6,99.0
-54.0,1,0.0,0.0,22,6.02,72.72,92.0
-69.0,1,0.0,0.0,22,5.88,91.39,91.0
-80.0,1,0.0,0.0,22,5.12,89.43,91.0
-89.0,1,0.0,0.0,22,5.58,91.8,98.0
-63.0,1,0.0,0.0,22,5.69,95.55,92.0
-72.0,1,0.0,0.0,22,5.55,75.58,100.0
-65.0,1,0.0,0.0,22,5.23,91.28,87.0
-71.0,1,0.0,0.0,22,6.2,91.45,98.0
-61.0,1,0.0,0.0,22,6.0,72.62,92.0
-71.0,1,0.0,0.0,22,5.88,92.16,91.0
-80.0,1,0.0,0.0,22,5.1,89.86,91.0
-86.0,1,0.0,0.0,23,5.56,92.4,98.0
-66.0,1,0.0,0.0,23,5.67,95.79,92.0
-75.0,1,0.0,0.0,23,5.54,75.49,100.0
-65.0,1,0.0,0.0,23,5.22,91.03,88.0
-72.0,1,0.0,0.0,23,6.21,91.49,99.0
-56.0,1,0.0,0.0,23,5.99,72.61,92.0
-71.0,1,0.0,0.0,23,5.88,92.0,91.0
-77.0,1,0.0,0.0,23,5.1,89.17,91.0
-84.0,1,0.0,0.0,23,5.55,91.93,99.0
-62.0,1,0.0,0.0,23,5.68,95.61,92.0
-80.0,1,0.0,0.0,23,5.54,75.51,100.0
-62.0,1,0.0,0.0,23,5.2,91.36,87.0
-71.0,1,0.0,0.0,23,6.21,90.75,98.0
-54.0,1,0.0,0.0,23,5.97,72.64,92.0
-69.0,1,0.0,0.0,23,5.87,92.06,91.0
-77.0,1,0.0,0.0,23,5.08,90.0,91.0
-86.0,1,0.0,0.0,23,5.55,91.63,98.0
-60.0,1,0.0,0.0,23,5.68,95.62,92.0
-79.0,1,0.0,0.0,23,5.53,75.61,100.0
-66.0,1,0.0,0.0,23,5.2,91.11,87.0
-71.0,1,0.0,0.0,23,6.19,91.35,98.0
-53.0,1,0.0,0.0,23,5.97,72.44,93.0
-66.0,1,0.0,0.0,23,5.86,91.96,91.0
-74.0,1,0.0,0.0,23,5.06,90.02,91.0
-86.0,1,0.0,0.0,23,5.54,91.87,99.0
-63.0,1,0.0,0.0,23,5.65,96.2,92.0
-79.0,1,0.0,0.0,23,5.52,75.62,100.0
-61.0,1,0.0,0.0,23,5.17,91.45,87.0
-77.0,1,0.0,0.0,23,6.19,91.32,98.0
-55.0,1,0.0,0.0,23,5.94,72.58,92.0
-66.0,1,0.0,0.0,23,5.84,91.61,91.0
-77.0,1,0.0,0.0,23,5.02,89.68,92.0
-85.0,1,0.0,0.0,23,5.52,91.63,99.0
-62.0,1,0.0,0.0,23,5.65,95.81,92.0
-79.0,1,0.0,0.0,23,5.51,75.43,100.0
-62.0,1,0.0,0.0,23,5.17,91.12,87.0
-75.0,1,0.0,0.0,23,6.18,91.79,98.0
-56.0,1,0.0,0.0,23,5.94,72.64,92.0
-64.0,1,0.0,0.0,23,5.85,91.62,92.0
-72.0,1,0.0,0.0,23,5.01,89.51,91.0
-85.0,1,0.0,0.0,23,5.52,91.65,99.0
-61.0,1,0.0,0.0,23,5.67,96.43,92.0
-81.0,1,0.0,0.0,23,5.51,75.46,100.0
-62.0,1,0.0,0.0,23,5.16,91.19,88.0
-73.0,1,0.0,0.0,23,6.16,90.83,98.0
-55.0,1,0.0,0.0,23,5.9,72.62,92.0
-68.0,1,0.0,0.0,23,5.85,91.29,91.0
-75.0,1,0.0,0.0,23,4.98,90.06,91.0
-87.0,1,0.0,0.0,23,5.49,91.79,98.0
-63.0,1,0.0,0.0,23,5.65,96.01,92.0
-77.0,1,0.0,0.0,23,5.49,75.5,100.0
-63.0,1,0.0,0.0,23,5.12,91.08,87.0
-71.0,1,0.0,0.0,23,6.18,90.73,98.0
-56.0,1,0.0,0.0,23,5.9,72.5,92.0
-69.0,1,0.0,0.0,23,5.86,91.5,91.0
-79.0,1,0.0,0.0,23,4.98,89.53,91.0
-86.0,1,0.0,0.0,23,5.51,92.06,99.0
-65.0,1,0.0,0.0,23,5.65,95.59,92.0
-78.0,1,0.0,0.0,23,5.47,75.67,101.0
-67.0,1,0.0,0.0,23,5.13,91.23,87.0
-70.0,1,0.0,0.0,23,6.14,90.94,98.0
-61.0,1,0.0,0.0,23,5.89,72.54,92.0
-71.0,1,0.0,0.0,23,5.85,91.77,91.0
-81.0,1,0.0,0.0,23,4.96,89.28,92.0
-85.0,1,0.0,0.0,23,5.49,91.72,99.0
-66.0,1,0.0,0.0,23,5.62,95.82,92.0
-75.0,1,0.0,0.0,23,5.46,75.62,100.0
-63.0,1,0.0,0.0,23,5.12,91.27,88.0
-72.0,1,0.0,0.0,23,6.15,91.14,98.0
-55.0,1,0.0,0.0,23,5.86,72.64,92.0
-71.0,1,0.0,0.0,23,5.82,92.4,91.0
-78.0,1,0.0,0.0,23,4.94,89.87,91.0
-85.0,1,0.0,0.0,23,5.47,91.31,98.0
-65.0,1,0.0,0.0,23,5.62,95.9,92.0
-83.0,1,0.0,0.0,23,5.46,75.55,100.0
-65.0,1,0.0,0.0,23,5.12,90.88,87.0
-65.0,1,0.0,0.0,23,6.13,91.01,98.0
-53.0,1,0.0,0.0,23,5.85,72.54,92.0
-69.0,1,0.0,0.0,23,5.84,91.84,91.0
-77.0,1,0.0,0.0,23,4.92,89.49,92.0
-84.0,1,0.0,0.0,23,5.45,91.68,98.0
-65.0,1,0.0,0.0,23,5.62,95.8,92.0
-79.0,1,0.0,0.0,23,5.44,75.6,100.0
-66.0,1,0.0,0.0,23,5.1,91.34,88.0
-71.0,1,0.0,0.0,23,6.12,91.52,98.0
-54.0,1,0.0,0.0,23,5.84,72.72,92.0
-67.0,1,0.0,0.0,23,5.82,91.94,91.0
-77.0,1,0.0,0.0,23,4.91,89.75,92.0
-85.0,1,0.0,0.0,23,5.45,91.71,98.0
-63.0,1,0.0,0.0,23,5.61,96.53,92.0
-77.0,1,0.0,0.0,23,5.43,75.55,100.0
-61.0,1,0.0,0.0,23,5.1,91.0,87.0
-77.0,1,0.0,0.0,23,6.1,91.07,98.0
-51.0,1,0.0,0.0,23,5.83,72.55,93.0
-66.0,1,0.0,0.0,23,5.81,91.61,91.0
-77.0,1,0.0,0.0,0,4.89,90.03,91.0
-84.0,1,0.0,0.0,0,5.45,91.46,99.0
-62.0,1,0.0,0.0,0,5.61,95.75,92.0
